fid,id_number,scientific,commonname,division,category1,category2,status,reporter,recowner,surveyor,obsdate,dateent,dateup,county,latitude,longitude,coordacc,localowner,administra,administ_1,unittype,unitname,locality,site,habitat,waterbodyn,waterbodyt,lakeidnumb,comments,abundance,infestedar,grossareai,percentcov,density,quantity,quantityun,approxquan,numcollect,smallestob,largestobs,incidence,severity,host,hostdamage,managestat,visittype,datamethod,traptype,numtraps,targetname,targetcoun,targetrang,phenology,lifestatus,sex,treatarea,planttreat,treatcomm,obsider,origname,datereview,reviewer,verifymeth,idcred,reviewcomm,museum,museumrec,voucher,nativity,recsrctyp,method,pid,collecttim,dateacc,substrate,MD
1024,140271,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/1/2012,1/11/2016,,Hennepin,44.9847,-93.21666,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.01
1025,145294,Halyomorpha halys,brown marmorated stink bug,Insects,"Seed, Cone, Flower, Bud and Fruit Damaging Insects",Piercing and Sucking Insects,Positive,Angie Ambourn Minnesota Department of Agriculture,State Agency,,2/1/2016,4/5/2016,,Clay,46.88311,-96.76334,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Halyomorpha halys,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.01
1026,152773,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/1/2016,6/30/2016,,Ramsey,45.0179,-93.17197,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Agrilus planipennis,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.01
1027,77387,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72743,-95.0618,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,10,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1028,77388,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72879,-95.06656,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,10,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1029,77389,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72534,-95.062,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,50,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1030,77390,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72646,-95.06184,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,10,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1031,77391,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.73191,-95.06731,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,50,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1032,77392,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72234,-95.05436,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,50,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1033,77393,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72995,-95.06295,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Forest,,,,,,50,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1034,77394,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,2/2/2010,5/4/2011,,Jackson,43.72734,-95.06544,0,,Parks and Trails,Kilen Woods State Park,State Park,Kilen Woods,,,Grassland/Prairie/Meadow,,,,,,50,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1035,105619,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96412,-93.19743,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1036,105627,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96885,-93.19699,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1037,105629,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96871,-93.19676,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1038,105630,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.9683,-93.19596,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1039,105631,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96822,-93.19583,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1040,105632,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96813,-93.19567,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1041,105633,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96808,-93.19556,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1042,105640,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96909,-93.19701,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1043,105641,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.969,-93.19682,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1044,105952,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96878,-93.19971,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1045,105953,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.9654,-93.19767,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1046,105954,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.96509,-93.19768,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1047,105955,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2010,9/26/2013,,Ramsey,44.9649,-93.19767,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1048,106167,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2012,9/26/2013,,Ramsey,44.9423,-93.12386,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1049,106168,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2012,9/26/2013,,Ramsey,44.9423,-93.124,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1050,106202,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2012,9/26/2013,,Ramsey,44.94196,-93.12559,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1051,106251,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/2/2012,9/26/2013,,Ramsey,44.94216,-93.12359,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.02
1052,169281,Halyomorpha halys,brown marmorated stink bug,Insects,"Seed, Cone, Flower, Bud and Fruit Damaging Insects",Piercing and Sucking Insects,Positive,Chris Mallet MN Department of Agriculture,Private Group,,2/2/2017,2/2/2017,,Chisago,45.32861,-92.9921,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,2/2/2017,Angie Ambourn,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,,02.02
1053,188283,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Paul Kortebein Three Rivers Park District,County Government,,2/2/2018,2/2/2018,2/2/2018,Hennepin,45.1445,-93.42499,5,,,,,,,,Edge: Field/forest,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,2/2/2018,Jonathan Osthus,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,,02.02
1054,188284,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Paul Kortebein Three Rivers Park District,County Government,,2/2/2018,2/2/2018,2/2/2018,Hennepin,45.14436,-93.42493,5,,,,,,,,Edge: Field/forest,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,2/2/2018,Jonathan Osthus,Expertise,Credible,,,,0,Introduced,iPhone,,,0,0,,02.02
1055,188285,Halyomorpha halys,brown marmorated stink bug,Insects,"Seed, Cone, Flower, Bud and Fruit Damaging Insects",Piercing and Sucking Insects,Positive,Chris Mallet MN Department of Agriculture,Private Group,,2/2/2018,2/2/2018,,Hennepin,44.85527,-93.32224,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,2/15/2018,Angie Ambourn,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,,02.02
1056,92775,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,2/3/2009,5/4/2011,,Pennington,47.98622,-96.46394,0,,Wildlife,"Pembina, Wildlife Management Area",Wildlife Management Area,Pembina WMA,,,Mined/Rock Quarry/Gravel Pit Habitats,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1057,105751,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/3/2010,9/26/2013,,Ramsey,44.97152,-93.19819,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1058,105752,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/3/2010,9/26/2013,,Ramsey,44.97129,-93.19771,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1059,105962,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/3/2010,9/26/2013,,Ramsey,44.97076,-93.19905,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1060,105963,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/3/2010,9/26/2013,,Ramsey,44.97127,-93.19933,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1061,105964,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/3/2010,9/26/2013,,Ramsey,44.97158,-93.19922,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1062,105967,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/3/2010,9/26/2013,,Ramsey,44.97112,-93.19765,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1063,140020,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/3/2014,1/11/2016,,Ramsey,44.9575,-93.07172,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1064,140021,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/3/2014,1/11/2016,,Ramsey,44.95743,-93.07186,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1065,140022,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/3/2014,1/11/2016,,Ramsey,44.95737,-93.07199,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1066,145282,Halyomorpha halys,brown marmorated stink bug,Insects,"Seed, Cone, Flower, Bud and Fruit Damaging Insects",Piercing and Sucking Insects,Positive,Angie Ambourn Minnesota Department of Agriculture,State Agency,,2/3/2016,4/5/2016,,Ramsey,45.0158,-93.11433,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Halyomorpha halys,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1067,167218,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Jonathan Osthus Minnesota Department of Agriculture,State Agency,,2/3/2016,1/19/2017,,Hennepin,44.9285,-93.2154,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Agrilus planipennis,1/23/2017,Angie Ambourn,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1068,167219,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Jonathan Osthus Minnesota Department of Agriculture,State Agency,,2/3/2016,1/19/2017,,Hennepin,44.9287,-93.2183,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Agrilus planipennis,1/23/2017,Angie Ambourn,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,,02.03
1069,105670,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.96966,-93.19879,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1070,105684,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.96987,-93.19877,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1071,105685,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.96978,-93.19867,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1072,105687,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.96948,-93.19819,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1073,105689,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.96939,-93.1981,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1074,105746,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.97095,-93.19935,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1075,105748,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.97029,-93.19902,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1076,105765,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2010,9/26/2013,,Ramsey,44.97017,-93.19894,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1077,106287,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2013,9/26/2013,,Hennepin,44.97064,-93.23238,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1078,106455,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/4/2013,9/26/2013,,Hennepin,44.96864,-93.21926,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1079,140078,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/4/2015,1/11/2016,,Olmsted,43.97003,-92.47789,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1080,140272,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/4/2013,1/11/2016,,Hennepin,44.96987,-93.24001,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Emerald Ash Borer,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.04
1081,169285,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Positive,Richard Jorstad Three Rivers,First Detector,,2/4/2017,2/4/2017,2/4/2017,Hennepin,45.17132,-93.39795,5,,,,,,,,,,,,,,0,0,,<5%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,2/27/2017,Missy Anderson,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,,02.04
1082,105981,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Mark Abrahamson Minnesota Department of Agriculture,State Agency,,2/5/2013,9/26/2013,,Hennepin,44.96867,-93.21706,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.05
1083,109174,Reynoutria japonica,Japanese knotweed,Plants,Forbs/Herbs,Shrub or Subshrub,Positive,Justin Knabe MNDOT,General Public,,2/5/2015,2/5/2015,2/5/2015,Washington,45.08286,-92.96571,0,,,,,,,,Edge: Field/forest,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Fallopia japonica,5/13/2016,Laura Van Riper,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,,02.05
1084,145202,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Brian Schwingle Minnesota DNR,State Agency,,2/5/2016,2/5/2016,,Winona,44.18558,-91.98637,9,public,,,,,,,Forests: Hardwood,,,,,,0,0,,,0,,,One,,,,,,,Unknown,,,,,,0,,,,,0,0,,Brian Schwingle,,2/5/2016,Jonathan Osthus,Photographs,Verified,,,,0,Introduced,Android,,,0,0,,02.05
1085,152774,Agrilus planipennis,emerald ash borer,Insects,Bark Beetles and Phloem Feeding Insects,Boring Insects,Positive,Minnesota Department of Agriculture,State Agency,,2/5/2016,6/30/2016,,Ramsey,45.01741,-93.16846,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Agrilus planipennis,,,,,,,,0,Introduced,Bulk Data,,,0,0,,02.05
