fid,id_number,scientific,commonname,division,category1,category2,status,reporter,recowner,surveyor,obsdate,dateent,dateup,county,latitude,longitude,coordacc,localowner,administra,administ_1,unittype,unitname,locality,site,habitat,waterbodyn,waterbodyt,lakeidnumb,comments,abundance,infestedar,grossareai,percentcov,density,quantity,quantityun,approxquan,numcollect,smallestob,largestobs,incidence,severity,host,hostdamage,managestat,visittype,datamethod,traptype,numtraps,targetname,targetcoun,targetrang,phenology,lifestatus,sex,treatarea,planttreat,treatcomm,obsider,origname,datereview,reviewer,verifymeth,idcred,reviewcomm,museum,museumrec,voucher,nativity,recsrctyp,method,pid,collecttim,dateacc,substrate
86880,123584,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/30/2014,2/6/2015,,Lake,47.63034,-91.38629,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,Method: SPRAYED. Herbicide: MILESTONE_ESCORT,,TANSY,,,,,,,,0,Introduced,Bulk Data,,,0,0,
86881,123585,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/30/2014,2/6/2015,,Lake,47.63079,-91.38564,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,Method: SPRAYED. Herbicide: MILESTONE_ESCORT,,CANADA THISTLE,,,,,,,,0,Introduced,Bulk Data,,,0,0,
86882,123586,Centaurea stoebe ssp. micranthos,spotted knapweed,Plants,Forbs/Herbs,,Positive,Jack Greenlee USDA Forest Service,Federal Agency,,9/30/2014,2/6/2015,,Lake,47.63837,-91.38283,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,Method: SPRAYED. Herbicide: MILESTONE_ESCORT,,SPOTTED KNAPWEED,,,,,,,,0,Introduced,Bulk Data,,,0,0,
87553,126159,Berberis vulgaris,common barberry,Plants,Shrub or Subshrub,,Positive,Angela Isackson Three Rivers Park District,Municipality,,9/30/2015,10/1/2015,,Hennepin,45.17237,-93.63733,5,,,,,,,,Abandoned lot/Old home site,,,,,,0,0,,,0,,,2 specimens collected,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/12/2015,Angela Isackson,Expertise,Verified,,Three Rivers Park District,,0,Introduced,iPhone,,,0,0,
87641,126253,Elaeagnus umbellata,autumn olive,Plants,Shrub or Subshrub,,Positive,Angela Isackson Three Rivers Park District,General Public,,9/30/2013,12/11/2015,,Hennepin,45.06618,-93.757,0,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,12/11/2015,Angela Isackson,Expertise,Verified,,,,0,Introduced,Web Report,,,0,0,
102013,145697,Reynoutria japonica,Japanese knotweed,Plants,Forbs/Herbs,Shrub or Subshrub,Treated,Brett Stolpestad Washington Conservation District,General Public,,9/30/2015,5/25/2016,5/25/2016,Winona,43.91479,-91.35974,4,,,,,,,Dakota overlook-River St. River Road In Dakota,,,,,,,1,0,,High,0,,,,,,,,,,Treated,,,,,,0,,,,,0,0,,,Fallopia japonica,5/25/2016,Monika Chandler,Photographs,Verified,,,,0,Introduced,Android,,,0,0,
121646,165611,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Erica Strom Duluth Invaders,City Government,,9/30/2016,9/30/2016,9/30/2016,St. Louis,46.8381,-92.08381,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,Medium,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,9/30/2016,Monika Chandler,Expertise,Credible,,,,0,Introduced,Android,,,0,0,
121735,165705,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Michael Peltier MN DNR Forestry,State Agency,,9/30/2016,10/4/2016,,Sherburne,45.39845,-93.71338,0,,Forestry,Sand Dunes State Forest,State Forest,Sand Dunes,,,Forest,,,,,,30,30,Moderate,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Mike Peltier,,10/21/2016,Susan Burks,,Credible,,,,0,Introduced,Web Report,,,0,0,
121736,165706,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Michael Peltier MN DNR Forestry,State Agency,,9/30/2016,10/4/2016,,Sherburne,45.40514,-93.70583,0,,Forestry,Sand Dunes State Forest,State Forest,Sand Dunes,,,,,,,,,20,20,Moderate,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,Mike Peltier,,8/3/2017,Susan Burks,Expertise,Credible,,,,0,Introduced,Web Report,,,0,0,
121853,165834,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Liza McCarthy MN DNR,State Agency,,9/30/2016,10/12/2016,,Lake,47.59158,-91.47901,0,,,,,,,,Managed Areas,,,,,,3,40,Low,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,L McCarthy,,12/5/2016,Susan Burks,Bulk Verified,Credible,,,,0,Introduced,Web Report,,,0,0,
133837,185327,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Crow Wing,46.72238,-93.85806,0,,Wildlife,"Birchdale, Wildlife Management Area",Wildlife Management Area,Birchdale WMA,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134176,185666,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94405,-93.89053,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134177,185667,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94396,-93.8904,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134178,185668,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94367,-93.88963,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134179,185669,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94327,-93.88907,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134180,185670,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94315,-93.88896,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134181,185671,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94255,-93.88776,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134182,185672,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94237,-93.88756,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134183,185673,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94466,-93.89093,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134184,185674,Tanacetum vulgare,common tansy,Plants,Forbs/Herbs,,Positive,Christine Reisz MNDNR,State Agency,,9/30/2016,8/21/2017,,Cass,46.94669,-93.89036,0,,,,,,,,Grassland/Prairie/Meadow,,,,,,0,0,,> 100 ft2,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,Tanacetum vulgare,9/27/2017,Christine Reisz,Bulk Verified,Credible,,,,0,Introduced,Bulk Data,,,0,0,
134973,186527,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Megan Weber University of Minnesota Extension,University,,9/30/2017,9/30/2017,9/30/2017,Sherburne,45.35768,-93.75321,0,,,,,,,,Edge: Trail,,,,,,0,0,,<5%,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,10/1/2017,Monika Chandler,Photographs,Verified,,,,0,Introduced,iPhone,,,0,0,
136855,189402,Aphis glycines,soybean aphid,Insects,"Terminal, Tip, Stem and Shoot Insects",Piercing and Sucking Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Yellow Medicine,44.7055,-95.8689,0,,,,,,,"Morris, MN IL_MorrisIL",,,,,,,0,0,,,0,,,13,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Aphis glycines,,,,,,,,0,Introduced,Bulk Data,,,0,0,
136856,189429,Rhopalosiphum maidis,corn leaf aphid,Insects,Foliage Feeding Insects,Plant Disease Vectors,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Yellow Medicine,44.7055,-95.8689,0,,,,,,,"Morris, MN IL_MorrisIL",,,,,,,0,0,,,0,,,16,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Rhopalosiphum maidis,,,,,,,,0,Widespread,Bulk Data,,,0,0,
136857,189431,Rhopalosiphum padi,bird cherry-oat aphid,Insects,Piercing and Sucking Insects,Foliage Feeding Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Yellow Medicine,44.7055,-95.8689,0,,,,,,,"Morris, MN IL_MorrisIL",,,,,,,0,0,,,0,,,20,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Rhopalosiphum padi,,,,,,,,0,Widespread,Bulk Data,,,0,0,
136858,189488,Acyrthosiphon pisum,pea aphid,Insects,Piercing and Sucking Insects,Foliage Feeding Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Redwood,44.2397,-95.3153,0,,,,,,,Lamberton MN_Lamberton,,,,,,,0,0,,,0,,,5,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Acyrthosiphon pisum,,,,,,,,0,Introduced,Bulk Data,,,0,0,
136859,189495,Aphis glycines,soybean aphid,Insects,"Terminal, Tip, Stem and Shoot Insects",Piercing and Sucking Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Redwood,44.2397,-95.3153,0,,,,,,,Lamberton MN_Lamberton,,,,,,,0,0,,,0,,,36,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Aphis glycines,,,,,,,,0,Introduced,Bulk Data,,,0,0,
136860,189530,Rhopalosiphum maidis,corn leaf aphid,Insects,Foliage Feeding Insects,Plant Disease Vectors,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Redwood,44.2397,-95.3153,0,,,,,,,Lamberton MN_Lamberton,,,,,,,0,0,,,0,,,4,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Rhopalosiphum maidis,,,,,,,,0,Widespread,Bulk Data,,,0,0,
136861,189531,Rhopalosiphum nymphaeae,waterlily aphid,Insects,Foliage Feeding Insects,"Terminal, Tip, Stem and Shoot Insects",Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Redwood,44.2397,-95.3153,0,,,,,,,Lamberton MN_Lamberton,,,,,,,0,0,,,0,,,11,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Rhopalosiphum nymphaeae,,,,,,,,0,Introduced,Bulk Data,,,0,0,
136862,189532,Rhopalosiphum padi,bird cherry-oat aphid,Insects,Piercing and Sucking Insects,Foliage Feeding Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2011,5/22/2018,,Redwood,44.2397,-95.3153,0,,,,,,,Lamberton MN_Lamberton,,,,,,,0,0,,,0,,,31,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Rhopalosiphum padi,,,,,,,,0,Widespread,Bulk Data,,,0,0,
137131,191523,Rhopalosiphum padi,bird cherry-oat aphid,Insects,Piercing and Sucking Insects,Foliage Feeding Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2005,5/22/2018,,Yellow Medicine,44.7055,-95.8689,0,,,,,,,"Morris, MN IL_MorrisIL",,,,,,,0,0,,,0,,,1,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Rhopalosiphum padi,,,,,,,,0,Widespread,Bulk Data,,,0,0,
137132,191531,Aphis glycines,soybean aphid,Insects,"Terminal, Tip, Stem and Shoot Insects",Piercing and Sucking Insects,Positive,Doris Lagos-Kutz USDA-ARS,Federal Agency,,9/30/2005,5/22/2018,,Freeborn,43.7052,-93.228,0,,,,,,,Albert Lea MN_AlbertLea,,,,,,,0,0,,,0,,,12,,,,,,,Unknown,,,,1,,0,,,,,0,0,,,Aphis glycines,,,,,,,,0,Introduced,Bulk Data,,,0,0,
4927,5421,Frangula alnus,glossy buckthorn,Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Ecological and Water Resources,State Agency,,10/1/2008,5/4/2011,,Otter Tail,46.29901,-96.08904,0,,,,,,,,Managed Areas,,,,,,10,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44228,77431,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66217,-92.41308,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44229,77432,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66236,-92.41328,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44230,77433,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66161,-92.41188,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44231,77434,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66243,-92.41311,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44232,77435,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66178,-92.41249,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44233,77436,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.65395,-92.36435,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44234,77437,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66189,-92.41281,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44235,77438,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66225,-92.41308,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44236,77439,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66289,-92.41261,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44237,77440,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66222,-92.41308,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44238,77441,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66228,-92.41356,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44239,77442,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66221,-92.41341,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44240,77443,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66158,-92.4108,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44241,77444,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66155,-92.40957,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44242,77445,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66189,-92.41145,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44243,77446,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66179,-92.41164,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44244,77447,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66162,-92.41187,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44245,77448,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66136,-92.41137,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44246,77449,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66178,-92.40999,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44247,77450,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66135,-92.41052,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44248,77451,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66129,-92.41003,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44249,77452,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66179,-92.40896,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44250,77453,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66253,-92.41279,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44251,77454,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66174,-92.41183,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44252,77455,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66114,-92.41086,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
44253,77456,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,10/1/2009,5/4/2011,,Carlton,46.66099,-92.40906,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,0,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
